Kenyan urban farmer Francis Wachira credits a soil recycling company with keeping him afloat financially during the coronavirus crisis: it helped him to start producing herbs and vegetables on his tiny Nairobi plot.,enviroment
Mansoor Khan and his wife Latifa Bibi have been collecting scraps of plastic and other items at an enormous landfill site on the outskirts of New Delhi for nearly 20 years.,enviroment
"The Mekong River has become a new front in U.S.-China rivalry, environmentalists and officials say, with Beijing overtaking Washington in both spending and influence over downstream countries at the mercy of its control of the river's waters.",enviroment
"Vietnam's Prime Minister Nguyen Xuan Phuc has issued a directive to ban the Southeast Asian country's wildlife trade with immediate effect in order to reduce the risk of new pandemics, a government statement said.",enviroment
"Coal should play no part in any country's post-coronavirus stimulus plan and economic recovery should align with global climate goals, U.N. Secretary General Antonio Guterres said in a lecture to Chinese students.",enviroment
"Tropical storm Hanna has formed in the Gulf of Mexico and could strengthen further before weakening upon landfall in Texas by Saturday, the U.S. National Hurricane Center said on Thursday.",enviroment
"The Trump administration on Thursday moved to streamline water rules on uranium mining, in a move environmentalists said allows the Environmental Protection Agency to give up authority on regulating water pollution.",enviroment
Ohio Governor Mike DeWine on Thursday reversed course and called on the state's legislature to repeal and replace a nuclear energy bailout bill at the center of a federal investigation into bribery.,enviroment
"Ecuador is monitoring a large fleet of fishing vessels, many of them Chinese, off the Galapagos Islands and has increased patrolling to ensure the ships do not enter the area of the ecologically sensitive islands, the defense minister said on Thursday.",enviroment
"Tropical Depression Eight is getting better organized over the central Gulf of Mexico and heavy rains are likely over portions of Texas by this weekend, the U.S. National Hurricane Center said on Thursday.",enviroment
"Samples of wastewater from the Paris sewage system have been showing traces of COVID-19 again since the end of June, having vanished when France imposed a lockdown, according to the head of the laboratory leading the research.",enviroment
The European Union has laid out options for designing its plan to impose charges on imports of some goods to try to protect EU industry from being undercut by countries with weaker climate policies.,enviroment
"Prime office real estate in Singapore's central business district (CBD) is highly susceptible to the risk of flooding as sea levels rise due to global warming, property consultants CBRE said in a report on Thursday.",enviroment
"The upcoming Atlantic hurricane season and California wildfires in the autumn may be more extreme than usual, the German reinsurer Munich Re said on Thursday.",enviroment
"Chinese regions as far apart as Sichuan in the southwest and Gansu in the northwest are at heightened risk of natural disasters in the coming days amid another round of torrential rain, the country's weather bureau said on Thursday.",enviroment
"Tropical depression Eight has formed in the Gulf of Mexico, where it is likely to move northwest during the next two days to make landfall along the Texas coast on Saturday, the U.S. National Hurricane Center said.",enviroment
"Tropical storm Gonzalo could strengthen into a hurricane on Thursday over the Atlantic, the U.S. National Hurricane Center (NHC) said on Wednesday night.",enviroment
A U.S. appeals court on Wednesday ruled that Corteva Inc can continue to sell an agricultural weed killer that environmentalists said was threatening to plants and wildlife.,enviroment
"Pennsylvania Attorney General Josh Shapiro on Wednesday said he was charging the National Fuel Gas Supply Co, a unit of National Fuel Gas Company and subcontractor Southeast Directional Drilling with environmental crimes.",enviroment
Scientists have discovered an active methane seep from Antarctica's sea bed that could shed light on the potent greenhouse gas trapped beneath frozen continent.,enviroment
"Greek firefighters brought in reinforcements from across the country on Wednesday to help control a large forest fire fanned by strong winds near the seaside village of Kechries in the eastern Peloponnese, fire brigade officials said.",enviroment
"Fiat Chrysler (FCA) and CNH Industrial offices were searched on Wednesday in Germany, Italy and Switzerland as part of a probe initiated by German prosecutors investigating emissions fraud.",enviroment
Italian U.S. automaker Fiat Chrysler (FCA) confirmed on Wednesday that some of its offices in Europe had been visited by investigators as part of an investigation by magistrates in Germany and said it was providing full cooperation.,enviroment
"Anglo-Australian miner BHP dismissed as pointless and wasteful a 5 billion pound ($6.3 billion) English lawsuit by 200,000 Brazilian people and groups over the 2015 collapse of a dam that triggered Brazil's worst environmental disaster.",enviroment
"Tropical storm Gonzalo is expected to strengthen into a hurricane by Thursday, the U.S. National Hurricane Center (NHC) said in its latest advisory.",enviroment
The Environmental Protection Agency (EPA) on Wednesday announced it was proposing the first U.S. emissions standards for commercial aircraft.,enviroment
Pledging a record sum of money to slow climate change is one thing. Spending it wisely is another.,enviroment
"When 16-year-old goalkeeper Ivan Zaborovsky was rushed to hospital after being struck by lighting during a warm-up, few thought he would survive.",enviroment
"China has evacuated thousands of residents after a landslide blocked a river and created a barrier lake that threatened to submerge neighbouring villages, as large parts of the country reeled under some of the heaviest rainfall in decades.",enviroment
"Comparing how banks and insurers from different countries cope with climate change is being hampered by a lack of consistent data, the Financial Stability Board said on Wednesday.",enviroment
"Tropical storm Gonzalo has formed over the Atlantic Ocean, the U.S. National Hurricane Center (NHC) said on Wednesday.",enviroment
"A system located over the eastern Gulf of Mexico, central and southern Florida, and western Cuba has a 40% chance of becoming a cyclone in the next 48 hours, the U.S. National Hurricane Center (NHC) said on Wednesday.",enviroment
"A 23-year-old student has filed a lawsuit against Australia's government alleging it has failed to disclose climate change-related risks to investors in the country's sovereign bonds, in the first such action.",enviroment
"Grains powerhouse Argentina is getting hit by a second swarm of locusts arriving from neighboring Paraguay, Argentina's Senasa agricultural health inspection agency said on Tuesday, putting farmers on notice about possible crop damage.",enviroment
"Intense rain and floods in the Indian state of Assam have killed at least 84 people and displaced more than 2.75 million since May, authorities said on Monday, as they tried to collect the bodies of nine rare rhinos drowned in the past 10 days.",enviroment
"From the top of a ladder, a Senegalese girl struggles to catch a glimpse of the beach hidden by a swanky hotel's sprawling ocean frontage - a stunt for a music video that highlights growing grassroots efforts to save Dakar's coast from hungry developers.",enviroment
"California, New York, Washington and 17 other U.S. states on Tuesday sued the federal government over Trump administration rules that they say undercut the states' authority to deny permits for projects that could harm their waterways.",enviroment
"Ethiopia, Egypt and Sudan have agreed to resume talks to break a deadlock on the Grand Renaissance Dam reservoir on the Blue Nile, the leaders of the three countries said on Tuesday.",enviroment
"Ethiopia, Egypt and Sudan reached an understanding on Tuesday to continue negotiations on the filling and operating of Ethiopia's Renaissance dam on the Blue Nile, Sudan's Prime Minister Abdalla Hamdok said on Twitter.",enviroment
"Egypt agreed with Ethiopia and Sudan on giving a priority to reach a binding deal on filling and operating the Grand Renaissance Dam that Ethiopia is building on the Blue Nile, the Egyptian presidency said in a statement.",enviroment
"Bayer AG launched a pilot program in the United States and Brazil on Tuesday that will pay farmers for capturing carbon in cropland soils, making it the latest agriculture company to capitalize on environmental initiatives.",enviroment
"A low pressure system midway between the west coast of Africa and the Lesser Antilles has a 80% chance of becoming a cyclone in the next 48 hours, the U.S. National Hurricane Center said on Tuesday.",enviroment
"Apple Inc said on Tuesday it plans to remove carbon emissions from its entire business, including its products and sprawling supply chain, over the next decade.",enviroment
"Global gas flaring increased to 150 billion cubic meters (bcm) in 2019, the highest level in more than a decade, primarily due to increases in the United States, Venezuela and Russia, the World Bank said on Tuesday.",enviroment
Romania said on Tuesday it was investigating the circumstances around an illegal shipment of hazardous heavy metals found in Malaysia at the weekend and would seek to punish any wrongdoing behind it.,enviroment
The U.S. Army Corps of Engineers is poised to give its blessing later this week to an Alaska copper and gold mining project the Obama administration tried to block because of concerns it could harm the state's salmon industry.,enviroment
"Cuts to climate funding were on the menu as European Union leaders sat down to negotiate over dinner, aiming to clinch a deal after four days of summit wrangling over a huge stimulus plan to help rebuild their coronavirus-hit economies.",enviroment
"A house with a white picket fence in the verdant suburbs has long been an American dream. It could also be a major hurdle for U.S. chances of cutting climate-warming emissions, researchers at the University of Michigan said in a study on Monday.",enviroment
"Fishermen on the shores of Kenya's Lake Turkana, the world's biggest desert lake, have no doubt about what is to blame for their dwindling fish stocks: a giant hydroelectric dam built by Ethiopia on the River Omo, which feeds the lake.",enviroment
"Ethiopian poultry farmers have destroyed hundreds of thousands of chicks, as the sector reels from a collapse in demand from the hotel sector because of the COVID-19 pandemic.",enviroment
"China on Sunday raised the flood alert level in the Huai River region in the country's east to Level II from Level III, the second highest on its four-tier scale, after days of torrential downpours and amid expectations of further heavy rainfall.",enviroment
"When rangers in Congo's Virunga National Park discovered three-year-old baby gorilla Theodore tangled in a poacher's snare this month, they knew they had to act fast.",enviroment
"Insurers need more long-term 'sustainable assets' to invest in plus clearer rules and more data on sustainability if they are to help to meet the objectives of the European Green Deal, regional trade body Insurance Europe said on Monday.",enviroment
"The mayor of the Russian Arctic city of Norilsk who was charged with negligence last month over a major fuel spill in the region resigned on Monday, the RIA news agency reported.",enviroment
"EU state aid regulators cleared on Monday an Irish scheme to produce electricity from renewable sources, saying it was in line with the bloc's rules and its environmental objectives.",enviroment
"Nearly four million people in India's northeastern state of Assam and neighbouring Nepal have been displaced by heavy flooding from monsoon rains, with dozens missing as deaths rose to at least 189, government officials said on Sunday.",enviroment
"Malaysia discovered 110 containers of hazardous heavy metals from Romania and bound for Indonesia that had illegally entered the country and were abandoned last month, its largest case of dumped toxic waste, state media Bernama reported on Sunday.",enviroment
"Despite mounting pressure for economic rescue packages to be used to tackle climate change, most of the money spent so far on overcoming the coronavirus pandemic has gone towards propping up business as usual, according to three studies.",enviroment
"Dismayed by the plastic bags piling up in the Gaza Strip, a group of young Palestinians is recycling discarded fabric into reusable totes to clamp down on waste and protect the environment.",enviroment
"The European Central Bank must take a role in fighting climate change and could tailor monetary policy to foster a greener economy, board member Isabel Schnabel said on Friday.",enviroment
"Heavy rains lashing India's financial capital of Mumbai have caused the collapse of a multi-storey building, killing six people and injuring several, authorities said.",enviroment
"The European Union does not plan to crack down on planet-warming methane emissions from gas imports despite pressure from oil companies, activists and academics, according to its draft strategy and sources familiar with the matter.",enviroment
"A warning for ""hazardous tsunami waves"" was issued briefly for coastal regions within 300 kms (186.41 miles) of Wau in Papua New Guinea's northeast, after a 7.0 magnitude earthquake struck the region, the U.S. Pacific Tsunami Warning Center said.",enviroment
"Flash floods and landslides killed at least 30 people on the Indonesian island of Sulawesi and left hundreds displaced, authorities said on Thursday.",enviroment
"A fifth of EU soy imports from Brazil may come from land illegally deforested, according to a study released on Thursday that offers a detailed inventory of farms in the supply chain.",enviroment
"Rio de Janeiro's golden beaches are sparkling a lot more during the coronavirus pandemic, as residents and visitors stay away, revealing miles of pristine sand along the spectacular shore.",enviroment
Swedish activist Greta Thunberg said on Thursday the world needed an economic overhaul to have a chance of beating climate change and that countries should be prepared to tear up old deals and contracts to meet green targets.,enviroment
"A group of the world's top oil companies, including Saudi Aramco, China's CNPC and Exxon Mobil, have for the first time set goals to cut their greenhouse gas emissions as a proportion of output, as pressure on the sector's climate stance grows.",enviroment
"Record-breaking heat in Siberia during the first half of this year would have been almost impossible without the influence of human-induced climate change, according to a new study.",enviroment
"Indonesian fisherman Ramidin says he used to catch stingray by paddling just off the shore of his village, but as a giant coal power complex nearby has expanded over the last three decades, he has had to venture further and further out to sea.",enviroment
"The World Bank on Thursday criticised some of Indonesia's planned reforms to make environmental and labour rules more business friendly, warning they could have adverse effects, especially amid the COVID-19 pandemic.",enviroment
"If action is not taken to deal with a deteriorating oil tanker stranded off the coast of war-torn Yemen there is a risk it could spill four times as much oil as the 1989 Exxon Valdez disaster near Alaska, the United Nations warned on Wednesday.",enviroment
"President Donald Trump on Wednesday announced final plans to expedite permitting for infrastructure like oil pipelines and road expansions, a move that critics say will sidestep the need for public input, especially from low-income and minority communities.",enviroment
"The reservoir behind the Grand Ethiopian Renaissance Dam is filling, its water minister said on Wednesday, a day after talks with Sudan and Egypt on the giant Blue Nile hydroelectric project stalled.",enviroment
"Egypt has asked Ethiopia for urgent clarification on whether it had started filling its Grand Renaissance dam on the Blue Nile, the Foreign Ministry said on Wednesday.",enviroment
"Barcelona may bring back some restrictions on daily life after the number of coronavirus cases tripled in a week, its mayor said on Wednesday, as around 160,000 people in another part of Catalonia went back under lockdown to stem a new surge in cases.",enviroment
Sudan's government said on Wednesday water levels on the Blue Nile had declined by 90 million cubic meters per day after Ethiopia started filling a giant Nile dam on its side of the border.,enviroment
"More than 200,000 Brazilian people and groups will next week kick off a 5 billion-pound ($6.3 billion) lawsuit against Anglo-Australian miner BHP in Britain over a 2015 dam failure that led to Brazil's worst environmental disaster.",enviroment
"(This July 14 story corrects attribution in paragraph 4 to Ministry of Water, Irrigation and Energy, not Foreign Affairs)",enviroment
"Around one of China's biggest freshwater lakes, residents said they were confident they could fend off this year's floods, even as rainfall continues to break records.",enviroment
"The European Union could raise a third of the cash needed for its 750 billion euro ($858 billion) recovery fund by issuing ""green"" bonds, which would back projects that help the environment, ratings agency S&P said in a report on Wednesday.",enviroment
"Japan's environment ministry warned on Tuesday that the electricity industry, which accounts for 40% of its carbon emissions, will miss its target for cutting carbon dioxide (CO2) by 2030, calling for it to take further measures.",enviroment
"As China counts the costs of its most punishing flood season in more than three decades, the role played by the massive and controversial Three Gorges Dam - designed to help tame the Yangtze river - has come under fresh scrutiny.",enviroment
"South Korea outlined a plan on Tuesday to spend 114.1 trillion won ($94.6 billion) on a ""New Deal"" to create jobs and help the economy recover from the coronavirus fallout, anchored in part by ""green"" investment in electric vehicles and hydrogen cars.",enviroment
"A European Commission proposal for the European Union's long-term budget and recovery fund risks leaving a huge shortfall in the ""green"" investment needed to meet Europe's climate goals, researchers said on Tuesday.",enviroment
"Gale-force winds and heavy ocean swells in South Africa's Cape Town halted traffic on Monday with curious onlookers and cars drenched by sea spray foam, witnesses said.",enviroment
"Brazil is restructuring the space agency team responsible for monitoring deforestation including reassigning a key manager, a move that enviromentalists said raised concerns of political interference as destruction soars in the Amazon rainforest.",enviroment
President Vladimir Putin on Monday signed legislation requiring companies involved in oil production or handling other hydrocarbons to have adequate resources for a contingency plan in the case of a spill.,enviroment
"The U.S. Environmental Protection Agency said on Monday it would retain current air quality standards for ozone despite calls by environmental groups to strengthen them, winning support from the oil industry and Chamber of Commerce.",enviroment
"Wildfires threaten the economy of the western United States to a greater extent than the rest of the country, and the coronavirus pandemic and climate change will only make that worse, according to research from the San Francisco Fed on Monday.",enviroment
"China raised its flood response alert on Sunday to the second highest level as heavy rain battered regions along the Yangtze River, with the eastern provinces of Jiangsu and Jiangxi among the worst hit, state media reported.",enviroment
"As many as 33 rivers in China have risen to their highest levels in history during the current wave of floods, a senior water ministry official said on Monday, as regions across the country brace for another ""grim"" week of torrential rain.",enviroment
"Japan will utilise more than 400 billion yen ($3.7 billion) to support the rain-hit Kyushu region where dozens have been killed, Prime Minister Shinzo Abe told reporters on Monday.",enviroment
"Freshly formed Tropical Storm Fay is expected to sweep across the heavily populated northeastern United States on Friday, bringing moderate to heavy rains and the potential for some flooding, the National Weather Service said.",enviroment
Brazil's Vice President Hamilton Mourao said on Friday that the government started efforts to fight environmental destruction too late and that as a result soaring deforestation in Brazil's Amazon rainforest is unlikely to improve in 2020.,enviroment
"Amid hard times brought on by the coronavirus pandemic, one sight is putting a smile on people's faces in Portugal - dolphins splashing around near Lisbon's shores.",enviroment
"Russian firefighters have been seeding clouds to bring down rain over wildfires raging in Siberia, the authorities said on Friday.",enviroment
"A Rome zoo showed off two lions cubs on Friday, both born during the city's long coronavirus lockdown.",enviroment
"Deforestation in Brazil's Amazon rose for the 14th consecutive month in June, preliminary government data on Friday showed, heaping further pressure on President Jair Bolsonaro who is under fire for worsening destruction of the rainforest on his watch.",enviroment
"Tropical storm Fay, the sixth named-tropical storm of this Atlantic storm season, is expected to weaken to a tropical depression by early Saturday, the U.S National Hurricane Center(NHC) said on Friday.",enviroment
"Lonza Group AG is in the “last step” of discussions with U.S. regulators for approval to claim that its formulation is effective in killing the novel Coronavirus on surfaces, an executive at the pharmaceutical and chemical giant told Reuters.",enviroment
"The French government will be fined 10 million euros ($11.3 million every six months if it does not reduce air pollution in line with the law, the Council of State, the country's highest administrative court, said on Friday.",enviroment
"VENICE, Italy - Venice tested its long-delayed flood barriers on Friday, in a public demonstration of the strength of the defences months after rising tidal waters swamped its historic canals, squares and palaces.",enviroment
"Tropical storm Fay has slightly strengthened offshore the Delmarva peninsula and the storm's center is projected to move inland over the mid-Atlantic or the northeast United States late Friday or on Saturday, the National Hurricane Center (NHC) said.",enviroment
"Outbreaks of deadly African swine fever are surging in some parts of southern China following heavy rains, analysts and industry sources said, in what could be a big setback for Beijing's goal of replenishing pork supplies.",enviroment
"Brazil's Ministry of Agriculture approved several agriculture products that use the chemical dicamba, a weed killer whose use has been blocked by a court in the United States, according to a notice in the government gazette on Thursday.",enviroment
"Global temperatures will continue to warm over the next five years, and may even temporarily rise to more than 1.5 degrees Celsius above pre-industrial levels, the World Meteorological Organization (WMO) said on Thursday.",enviroment
"Brazil's government announced on Thursday it planned to ban setting fires in the Amazon for 120 days, in a meeting with global investors to address their rising concerns over destruction of the rainforest.",enviroment
"Botswana wildlife officials investigating hundreds of unexplained elephant deaths have verified six more carcasses and say it is still not clear what is killing the animals, around two months after the first bodies were spotted.",enviroment
"A U.S. government weather forecaster on Thursday forecast the development of La Niña pattern during the August-October season, which is expected to persist through the remainder of 2020.",enviroment
"Just a year ago, Rambo was confined to a shallow, chlorinated pool in an Indonesian hotel on the island of Bali entertaining visitors from around the world by jumping through hoops.",enviroment
United Nations Secretary-General Antonio Guterres urged countries on Thursday to stop financing coal and pledge not to build new coal-fired power plants to enable a shift to clean energy.,enviroment
"Greenpeace activists on Thursday hung a banner reading ""Climate: Time to Act!"" from a crane towering over the fire-damaged Notre-Dame Cathedral in Paris.",enviroment
The Japanese government on Thursday said it will tighten state-backed financing criteria for overseas coal-fired power plants after facing criticism over its support for the dirtiest fossil fuel,enviroment
"With Earth's wildlife now facing an extinction crisis, a group of economists and scientists is hoping to persuade governments that it pays to protect nature.",enviroment
"At an open-air, riverbank factory where the Blue Nile and White Nile meet in Sudan, Mohamed Ahmed al Ameen and his colleagues mould thousands of bricks every day from mud deposited by summer floods.",enviroment
The booming rooftop solar panel industry nosedived overnight when the coronavirus forced homeowners to rein in spending and keep their distance from would-be installers.,enviroment
"Italy plans to monitor wastewater nationwide for a possible early warning about any renewed outbreak of COVID-19 infections, the National Institute of Health (ISS) said on Wednesday.",enviroment
"(This July 6 story, corrects story to clarify in para 3 that the fund would exclude nuclear projects as well as fossil fuels projects such as gas)",enviroment
"Enel Green Power has reached a deal with Norwegian Investment Fund Norfund to bankroll, build and operate new renewable projects in India, Enel said on Wednesday.",enviroment
"Russian fertiliser maker Uralchem said on Wednesday it had temporarily suspended its Azot plant, an ammonia, nitric acid and urea producer in the Perm region, due to high calcium chloride levels in a river it uses for water supply.",enviroment
"A landslide buried nine people on Wednesday in China's Hubei province, the People's Daily newspaper reported, after some of the heaviest rain in decades brought floods that have killed more than 100 people.",enviroment
Russian mining giant Norilsk Nickel (Nornickel) is disputing more than $2 billion in damages after a fuel spill which Russia's environmental watchdog has said threatens unprecedented damage to the Arctic.,enviroment
The European Commission on Wednesday unveiled a strategy to scale up renewable hydrogen projects across polluting sectors from chemicals to steel and push for clean fuels and energy efficiency to meet the EU's net-zero emissions goal by 2050.,enviroment
"A Cambodian province popular with tourists has banned the trade and slaughtering of dogs for meat, saying that canines are loyal and capable of protecting property and even serving in the military.",enviroment
"China's central province of Henan will from Aug. 1 hike water and electricity fees for cement and steel producers that have failed to meet ultra-low emission standards, the provincial environment regulator said on Wednesday.",enviroment
Denmark's Orsted said on Wednesday that Taiwan Semiconductor Manufacturing Co has agreed to buy the entire power production from its third offshore wind farm in the Asian country.,enviroment
"A landslide at a jade mine in northern Myanmar killed at least 126 people, with more feared dead, authorities said on Thursday, after a heap of mining waste collapsed into a lake and buried many workers under mud and water.",enviroment
"Four people died and nine were hospitalised as a forest fire swept through villages in the Luhansk region of eastern Ukraine on Tuesday, Ukraine's emergency services said.",enviroment
"Prospects for nearly half of the world's projects to build infrastructure for exporting liquefied natural gas have faltered in recent months, amid rising concerns about climate change, public protests and delays due to the coronavirus pandemic, according to a report published Tuesday.",enviroment
"Russia said on Monday it had stepped up patrols to stop people hunting marmots near its border with China and Mongolia after the countries reported possible cases of bubonic plague, which can be carried by the animals.",enviroment
"Marine life in the Mediterranean off Italy flourished during the coronavirus lockdown as water quality improved and species moved into spaces vacated by people and ships, the Italian coastguard has found.",enviroment
"Hundreds of firefighters were working to extinguish a forest fire in northwest Turkey's Gallipoli peninsula on Monday, state-owned Anadolu news agency said, adding maritime traffic in the Canakkale straits was suspended due to the blaze.",enviroment
Russia's environmental watchdog has asked a power subsidiary of Russian mining giant Norilsk Nickel (Nornickel) to pay almost 148 billion roubles ($2 billion) in damages over an Arctic fuel spill in Siberia.,enviroment
"Torrential rain hit Japan's southwestern island of Kyushu on Monday, with at least one more river bursting its banks, as the death toll from three days of floods and mudslides rose to 44, including 14 at an old people's home.",enviroment
"The central Chinese city of Wuhan, epicentre of the new coronavirus pandemic, raised its flood alert level on Monday as torrential rain and thunderstorms battered swathes of the country, including the Yangtze river on which it sits.",enviroment
"Tropical Storm Edouard formed over the North Atlantic on Sunday, the U.S. National Hurricane Center (NHC) said.",enviroment
"Australia said on Monday it will set up a fund worth A$190 million ($132.11 million) to support companies which convert garbage into manufactured products, a move it hopes will stop millions of tonnes of landfill, after China put curbs on waste imports.",enviroment
"The death toll from floods and landslides unleashed by torrential rains on Japan's southern island of Kyushu rose to 20 on Sunday, with 14 people missing, NHK public TV said.",enviroment
"Tropical depression Five, formed by a cluster of storms off the U.S. east coast, is forecast to move past Bermuda overnight, the U.S. National Hurricane Center (NHC) said on Saturday.",enviroment
"Japan asked thousands of people to evacuate their homes on its southern island of Kyushu, media said on Saturday, following unprecedented torrential rains in which 15 people are feared dead and nine missing.",enviroment
"The European Union is overestimating the emissions-cutting potential of climate action schemes outlined in its next budget and should change its methodology for assessing their effectiveness, auditors said.",enviroment
"Germany's Bundestag, the lower house of parliament, on Friday passed a bill on the country's exit from coal as a power source to meet climate targets.",enviroment
Germany's lower and upper houses of parliament formally approved a law on Friday on ending coal burning by 2038.,enviroment
"The death toll in a landslide at a jade mine in northern Myanmar has risen above 160, with more feared dead, authorities said on Friday, as search efforts continued for a second day.",enviroment
"Russia's safety watchdog on Friday ordered a power unit of mining giant Norilsk Nickel to suspend operations at six facilities for 90 days for violating safety rules, following a fuel spill in the Arctic.",enviroment
"The Mediterranean Shipping Company (MSC) overtook Ryanair in the top 10 rankings of Europe's biggest carbon dioxide emitters in 2019, a list that is still dominated by big coal-fired power plants, European Union data showed.",enviroment
"Rainstorms are expected for large parts of China over the weekend, the state weather bureau said on Friday, forecasting of even more extreme weather a day after some regions suffered more than 200 mm of rainfall.",enviroment
"French insurer AXA said it reduced the temperature score of its investments in 2019, bringing them closer to alignment with the targets of the Paris Agreement on climate change.",enviroment
"Japan will introduce measures to accelerate the closure of old, inefficient coal power plants by 2030, the country's industry minister, Hiroshi Kajiyama, said on Friday.",enviroment
"The death toll in a landslide at a jade mine in northern Myanmar has risen to at least 162, with more feared dead, authorities said.",enviroment
"Botswana is investigating a growing number of unexplained deaths of elephants, having confirmed 275 had died, up from 154 two weeks ago, the government said on Thursday.",enviroment
"Eat them, poison them, and use scent to drive them to cannibalism - as a second wave of locusts threatens to devour East Africa's crops, scientists in a Nairobi lab are experimenting with novel ways to kill them.",enviroment
"Japan is looking to suspend or close as many as 100 older, inefficient coal-fired power plants by about 2030, the Yomiuri daily newspaper reported on Thursday.",enviroment
"A global goal to achieve net zero carbon emissions by 2050 will not be met without a huge acceleration in clean energy innovation, the International Energy Agency (IEA) said on Thursday.",enviroment
U.S. Senator Ted Cruz said on Wednesday he would block the nomination of an Environmental Protection Agency official until the agency brings stability to the rising costs borne by oil refiners for complying with U.S. biofuel blending laws.,enviroment
"Comcast Corp's NBCUniversal has struck a deal with ViacomCBS Inc to bring ""The Godfather"" trilogy, ""Undercover Boss"" and other hit franchises to the upcoming Peacock streaming video platform, the companies announced on Wednesday.",enviroment
"Banks and insurers in Britain must implement by the end of 2021 plans they have drawn up to deal with risks to their businesses from climate change, the Bank of England (BoE) said on Wednesday.",enviroment
"Laos is pushing ahead with a hydropower project on the Mekong River, despite reservations aired by neighbouring countries over its potential to harm fisheries and farming downstream, the Mekong River Commission (MRC) said on Wednesday.",enviroment
Bank of England Governor Andrew Bailey said the British central bank would look at introducing climate change considerations when deciding which corporate bonds it buys once the coronavirus crisis has eased.,enviroment
"Indonesia's third-largest province declared a state of emergency from Wednesday after identifying more than 700 fires, as the Southeast Asian nation braces for its annual fire season.",enviroment
"Equinor plans to build in Britain a plant to produce hydrogen from natural gas in combination with carbon capture and storage, the Norwegian oil firm said on Wednesday.",enviroment
"China will cut or suspend subsidy for waste-to-energy (WTE) power plants that violate emission standards, as part of its anti-pollution campaign, the country's finance and environment ministries said late on Tuesday.",enviroment
"Global oil demand and carbon dioxide emissions probably peaked in 2019 as the COVID-19 pandemic will have a lasting impact on both, energy consultancy DNV GL said on Wednesday.",enviroment
Brazil's military delivered protective supplies and medicines on Tuesday by helicopter to isolated Amazon indigenous communities bordering Venezuela and tested frightened members for COVID-19.,enviroment
"Greece has drafted a bill banning the use of a range of single-use plastics, from takeaway coffee cups to cotton buds, ahead of an EU deadline in 2021, the government said on Tuesday.",enviroment
"Parts of Britain could experience temperatures of 40 degrees Celsius every three to four years towards the end of the century if carbon emissions remain unchecked, the UK's Met Office said in a study published on Tuesday.",enviroment
Russia's state weather authority said on Tuesday a remote town in northeastern Siberia had registered a record high temperature of 38 decrees Celsius (100.4 Fahrenheit) during a heat wave that has alarmed climate scientists.,enviroment
"India saw 18% more rainfall than average in June as the monsoon covered the entire country nearly two weeks earlier than usual, the state-run weather office said on Tuesday.",enviroment
"The branches on trees around Kenya's northern town of Lodwar have been stripped bare of leaves, bending downwards under the weight of voracious young locusts.",enviroment
"At the South Pole, considered the coldest point on Earth, temperatures are rising fast.",enviroment
Italy's biggest utility Enel said on Tuesday it had won its first photovoltaic tender in India and would be spending around $180 million to build its first solar plant in the country.,enviroment
"The coronavirus lockdown persuaded retired speech therapist Anne-Marie Arnaud a better future could be had, one with emptier skies, fresher air and quieter streets rid of diesel-belching cars.",enviroment
"Koalas in the Australian state of New South Wales (NSW) could become extinct by 2050 unless the government immediately intervenes to protect them and their habitat, a parliamentary inquiry determined after a year-long inquiry.",enviroment
"German carmaker BMW on Tuesday said its electric cars will use battery cells produced using renewable energy, a step which will compel the biggest suppliers to source more non-coal generated electricity.",enviroment
"Japan's Nippon Telegraph and Telephone (NTT) plans to boost its renewable energy capacity manifolds to 7.5 gigawatts (GW) by 2030 as the telecommunications giant steps up its energy business to drive growth, its spokesman said on Tuesday.",enviroment
"AGL Energy Ltd, Australia's biggest carbon emitter, will partly link executive long term bonuses to emissions cuts, as part of a climate action plan it announced on Tuesday.",enviroment
The U.S. Supreme Court on Monday declined to hear a challenge by four environmental groups to the authority of President Donald Trump's administration to build his promised wall along the border with Mexico.,enviroment
"Heavy flooding triggered by monsoon rains has forced more than a million people to flee their homes in the northeast Indian state of Assam, authorities said on Monday, warning that the crisis was becoming more critical by the hour.",enviroment
"Spanish police on Monday said they had broken up a criminal organization that illegally shipped 2,500 tonnes of toxic waste from the Canary Islands all over West Africa.",enviroment
"French President Emmanuel Macron promised 15 billion euros ($16.9 billion) of new funding on Monday to speed up moves to a greener economy, a day after the Greens trounced his party and took control of big cities in local elections.",enviroment
"The Bank of England (BoE) has told banks and insurers to press ahead with analysing the impact of climate change on their operations, saying that guidance published on Monday would be followed by targets next year.",enviroment
"Austria will boost financial incentives for buying battery-powered cars and bicycles, and triple grants for charging points from July in its efforts to fight global warming, the economy minister said on Monday.",enviroment
"Above-average rains last week in most of Ivory Coast's cocoa regions bode well for the start of the next main crop in October but high humidity has caused mould to grow on some beans being harvested for the ongoing mid-crop, farmers said on Monday.",enviroment
"Torrential rain is set to hit China's eastern coastal regions this week after overwhelming large parts of the southwest, inundating villages and tourist spots and displacing more than 700,000 people, state weather forecasters said on Monday.",enviroment
"The Indian unit of Amazon.com Inc has eliminated all single-use plastic in its packaging across fulfillment centers in the country, in line with its target to weed out the packaging material by June, the e-commerce giant said on Monday.",enviroment
